group,country_code,name,overall,confidence,source_url,source_name
F,TUN,Hadj Mahmoud,65,medium,https://www.ea.com/en/games/ea-sports-fc/ratings/player-ratings/mohamed-belhadj-mahmoud/264705,
F,TUN,Ellyes Skhiri,81,high,https://www.ea.com/en/games/ea-sports-fc/ratings/player-ratings/ellyes-skhiri/225126,
F,TUN,Yan Valery,71,high,https://www.ea.com/en/games/ea-sports-fc/ratings/player-ratings/yan-valery/236316,
F,TUN,Moutaz Neffati,58,high,https://www.ea.com/en/games/ea-sports-fc/ratings/player-ratings/moutaz-neffati/279056,
F,TUN,Anis Ben Slimane,67,medium,https://sofifa.com/player/255210/anis-slimane/?hl=en-US,
F,TUN,Sebastian Tounekti,62,high,https://www.ea.com/en/games/ea-sports-fc/ratings/player-ratings/sebastian-tounekti/256383,
G,BEL,Thibaut Courtois,89,0.98,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/thibaut-courtois/192119,
G,BEL,Zeno Debast,78,0.98,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/zeno-debast/254262,
G,BEL,Arthur Theate,80,0.98,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/arthur-theate/257278,
G,BEL,Brandon Mechele,76,0.98,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/brandon-mechele/212204,
G,BEL,Maxim De Cuyper,80,0.98,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/maxim-de-cuyper/251479,
G,BEL,Axel Witsel,77,0.98,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/axel-witsel/177413,
G,BEL,Kevin De Bruyne,87,0.98,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/kevin-de-bruyne/192985,
G,BEL,Youri Tielemans,85,0.98,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/youri-tielemans/216393,
G,BEL,Romelu Lukaku,84,0.98,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/romelu-lukaku/192505,
G,BEL,Leandro Trossard,83,0.98,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/leandro-trossard/207421,
G,BEL,Jérémy Doku,80,0.98,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/jeremy-doku/246420,
G,BEL,Senne Lammens,78,0.98,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/senne-lammens/254803,
G,BEL,Mike Penders,73,0.98,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/mike-penders/270821,
G,BEL,Dodi Lukébakio,82,0.98,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/dodi-lukebakio/231416,
G,BEL,Thomas Meunier,76,0.98,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/thomas-meunier/202371,
G,BEL,Koni De Winter,74,0.98,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/koni-de-winter/265774,
G,BEL,Charles De Ketelaere,82,0.98,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/charles-de-ketelaere/251470,
G,BEL,Joaquin Seys,72,0.98,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/joaquin-seys/71305,
G,BEL,Diego Moreira,77,0.98,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/diego-moreira/270039,
G,BEL,Hans Vanaken,80,0.98,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/hans-vanaken/200155,
G,BEL,Timothy Castagne,76,0.98,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/timothy-castagne/222501,
G,BEL,Alexis Saelemaekers,79,0.98,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/alexis-saelemaekers/242664,
G,BEL,Nicolas Raskin,77,0.98,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/nicolas-raskin/239810,
G,BEL,Amadou Onana,79,0.98,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/amadou-onana/257057,
G,BEL,Nathan Ngoy,67,0.98,https://www.ea.com/en/games/ea-sports-fc/ratings/player-ratings/nathan-ngoy/262071,
G,BEL,Matias Fernandez-Pardo,75,0.98,https://www.ea.com/en/games/ea-sports-fc/ratings/player-ratings/matias-fernandez-pardo/276048,
G,EGY,Ramy Rabia,67,0.98,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/ramy-rabia/220380,
G,EGY,Mohamed Abdelmonem,74,0.98,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/mohamed-abdelmonem/269164,
G,EGY,Trézéguet,75,0.7,https://www.cmtrackernet.com/players/233715/mahmoud-trezeguet,
G,EGY,Mohamed Salah,91,0.98,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/mohamed-salah/209331,
G,EGY,Ibrahim Adel,69,0.78,https://www.fifacm.com/player/265121/ibrahim-adel,
G,EGY,Omar Marmoush,84,0.98,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/omar-marmoush/256675,
G,IRN,Alireza Jahanbakhsh,69,0.78,https://www.fifacm.com/player/215871/alireza-jahanbakhsh,
G,IRN,Mehdi Taremi,78,0.98,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/mehdi-taremi/241788,
G,IRN,Dennis Eckert,73,0.72,https://www.fifplay.com/fc-26/players/277243/dennis-eckert/,
G,NZL,Max Crocombe,65,0.98,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/max-crocombe/206566,
G,NZL,Tim Payne,64,0.98,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/tim-payne/209361,
G,NZL,Francis de Vries,69,0.98,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/francis-de-vries/237268,
G,NZL,Tyler Bindon,69,0.98,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/tyler-bindon/277552,
G,NZL,Michael Boxall,69,0.98,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/michael-boxall/202170,
G,NZL,Joe Bell,74,0.98,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/joe-bell/254142,
G,NZL,Matthew Garbett,65,0.98,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/matthew-garbett/255360,
G,NZL,Marko Stamenić,71,0.98,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/marko-stamenic/259680,
G,NZL,Chris Wood,82,0.98,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/chris-wood/192123,
G,NZL,Sarpreet Singh,68,0.78,https://www.fifacm.com/player/232669/sarpreet-singh,
G,NZL,Elijah Just,66,0.98,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/elijah-just/254136,
G,NZL,Alex Paulsen,71,0.98,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/alex-paulsen/263851,
G,NZL,Liberato Cacace,72,0.98,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/liberato-cacace/242429,
G,NZL,Alex Rufer,67,0.98,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/alex-rufer/219392,
G,NZL,Nando Pijnaker,67,0.98,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/nando-pijnaker/254143,
G,NZL,Finn Surman,68,0.98,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/finn-surman/266150,
G,NZL,Kosta Barbarouses,68,0.98,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/kosta-barbarouses/182091,
G,NZL,Ben Waine,62,0.98,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/ben-waine/245539,
G,NZL,Ben Old,68,0.98,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/ben-old/262289,
G,NZL,Callum McCowatt,67,0.98,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/callum-mc-cowatt/243666,
G,NZL,Jesse Randall,60,0.98,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/jesse-randall/73092,
G,NZL,Michael Woud,60,0.98,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/michael-woud/235860,
G,NZL,Ryan Thomas,66,0.98,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/ryan-thomas/220763,
G,NZL,Callan Elliot,62,0.98,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/callan-elliot/246195,
G,NZL,Lachlan Bayliss,62,0.98,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/lachlan-bayliss/276249,
H,CPV,Roberto Lopes,66,high,https://www.ea.com/en/games/ea-sports-fc/ratings/player-ratings/roberto-lopes/202014,
H,CPV,Logan Costa,77,high,https://www.ea.com/en/games/ea-sports-fc/ratings/player-ratings/logan-costa/243923,
H,CPV,Jovane Cabral,70,high,https://www.ea.com/en/games/ea-sports-fc/ratings/player-ratings/jovane-cabral/244193,
H,CPV,Jamiro Monteiro,69,high,https://www.ea.com/en/games/ea-sports-fc/ratings/player-ratings/jamiro-monteiro/231150,
H,CPV,Telmo Arcanjo,71,high,https://www.ea.com/en/games/ea-sports-fc/ratings/player-ratings/telmo-arcanjo/257194,
H,CPV,Dailon Livramento,70,high,https://www.ea.com/en/games/ea-sports-fc/ratings/player-ratings/dailon-livramento/73853,
H,CPV,Ryan Mendes,71,high,https://www.ea.com/en/games/ea-sports-fc/ratings/player-ratings/ryan-mendes/194847,
H,CPV,Nuno da Costa,74,high,https://www.ea.com/en/games/ea-sports-fc/ratings/player-ratings/nuno-da-costa/230857,
H,CPV,Steven Moreira,72,high,https://www.ea.com/en/games/ea-sports-fc/ratings/player-ratings/steven-moreira/212401,
H,CPV,Wagner Pina,71,high,https://www.ea.com/en/games/ea-sports-fc/ratings/player-ratings/wagner-pina/276909,
H,ESP,David Raya,87,high,https://www.ea.com/en/games/ea-sports-fc/ratings/player-ratings/david-raya/220901,
H,ESP,Marc Pubill,73,high,https://www.ea.com/en/games/ea-sports-fc/ratings/player-ratings/pubill/266039,
H,ESP,Álex Grimaldo,84,high,https://www.ea.com/en/games/ea-sports-fc/ratings/player-ratings/grimaldo/210035,
H,ESP,Eric García,79,high,https://www.ea.com/en/games/ea-sports-fc/ratings/player-ratings/eric-garcia/245037,
H,ESP,Marcos Llorente,84,high,https://www.ea.com/en/games/ea-sports-fc/ratings/player-ratings/marcos-llorente/226161,
H,ESP,Mikel Merino,83,high,https://www.ea.com/en/games/ea-sports-fc/ratings/player-ratings/mikel-merino/225193,
H,ESP,Ferran Torres,83,high,https://www.ea.com/en/games/ea-sports-fc/ratings/player-ratings/ferran-torres/241461,
H,ESP,Fabián Ruiz,85,high,https://www.ea.com/en/games/ea-sports-fc/ratings/player-ratings/fabian-ruiz/226271,
H,ESP,Gavi,83,high,https://www.ea.com/en/games/ea-sports-fc/ratings/player-ratings/gavi/264240,
H,ESP,Dani Olmo,85,high,https://www.ea.com/en/games/ea-sports-fc/ratings/player-ratings/dani-olmo/244260,
H,ESP,Yéremy Pino,80,high,https://www.ea.com/en/games/ea-sports-fc/ratings/player-ratings/yeremy-pino/259377,
H,ESP,Pedro Porro,82,high,https://www.ea.com/en/games/ea-sports-fc/ratings/player-ratings/pedro-porro/243576,
H,ESP,Joan Garcia,83,high,https://www.ea.com/en/games/ea-sports-fc/ratings/player-ratings/joan-garcia/259532,
H,ESP,Aymeric Laporte,82,high,https://www.ea.com/en/games/ea-sports-fc/ratings/player-ratings/aymeric-laporte/212218,
H,ESP,Álex Baena,84,high,https://www.ea.com/en/games/ea-sports-fc/ratings/player-ratings/alex-baena/257279,
H,ESP,Rodri,90,high,https://www.ea.com/en/games/ea-sports-fc/ratings/player-ratings/rodri/231866,
H,ESP,Nico Williams,86,high,https://www.ea.com/en/games/ea-sports-fc/ratings/player-ratings/nico-williams/256516,
H,ESP,Martín Zubimendi,83,high,https://www.ea.com/en/games/ea-sports-fc/ratings/player-ratings/zubimendi/248148,
H,ESP,Lamine Yamal,89,high,https://www.ea.com/en/games/ea-sports-fc/ratings/player-ratings/lamine-yamal/277643,
H,ESP,Pedri,89,high,https://www.ea.com/en/games/ea-sports-fc/ratings/player-ratings/pedri/251854,
H,ESP,Mikel Oyarzabal,82,high,https://www.ea.com/en/games/ea-sports-fc/ratings/player-ratings/oyarzabal/230142,
H,ESP,Pau Cubarsí,82,high,https://www.ea.com/en/games/ea-sports-fc/ratings/player-ratings/pau-cubarsi/278046,
H,ESP,Unai Simón,85,high,https://www.ea.com/en/games/ea-sports-fc/ratings/player-ratings/unai-simon/230869,
H,ESP,Marc Cucurella,84,high,https://www.ea.com/en/games/ea-sports-fc/ratings/player-ratings/marc-cucurella/239231,
H,ESP,Víctor Muñoz,65,high,https://www.ea.com/en/games/ea-sports-fc/ratings/player-ratings/victor-munoz/76042,
H,ESP,Borja Iglesias,80,high,https://www.ea.com/en/games/ea-sports-fc/ratings/player-ratings/borja-iglesias/224179,
H,KSA,Nawaf Al-Aqidi,72,high,https://www.ea.com/en/games/ea-sports-fc/ratings/player-ratings/nawaf-al-aqidi/255368,
H,KSA,Ali Majrashi,70,high,https://www.ea.com/en/games/ea-sports-fc/ratings/player-ratings/ali-majrashi/242506,
H,KSA,Ali Lajami,70,high,https://www.ea.com/en/games/ea-sports-fc/ratings/player-ratings/ali-lajami/228783,
H,KSA,Abdulelah Al-Amri,70,high,https://www.ea.com/en/games/ea-sports-fc/ratings/player-ratings/abdulelah-al-amri/241197,
H,KSA,Hassan Al-Tambakti,72,high,https://www.ea.com/en/games/ea-sports-fc/ratings/player-ratings/hassan-tombakti/245751,
H,KSA,Nasser Al-Dawsari,68,high,https://www.ea.com/en/games/ea-sports-fc/ratings/player-ratings/nasser-al-dawsari/241938,
H,KSA,Musab Al-Juwayr,75,high,https://www.ea.com/en/games/ea-sports-fc/ratings/player-ratings/musab-al-juwair/263824,
H,KSA,Ayman Yahya,68,high,https://www.ea.com/en/games/ea-sports-fc/ratings/player-ratings/ayman-yahya/253440,
H,KSA,Firas Al-Buraikan,75,high,https://www.ea.com/en/games/ea-sports-fc/ratings/player-ratings/firas-al-birekan/238545,
H,KSA,Salem Al-Dawsari,82,high,https://www.ea.com/en/games/ea-sports-fc/ratings/player-ratings/salem-al-dawsari/210602,
H,KSA,Saleh Al-Shehri,69,high,https://www.ea.com/en/games/ea-sports-fc/ratings/player-ratings/saleh-al-shehri/211173,
H,KSA,Saud Abdulhamid,75,high,https://www.ea.com/en/games/ea-sports-fc/ratings/player-ratings/saud-abdulhamid/246688,
H,KSA,Nawaf Boushal,67,high,https://www.ea.com/en/games/ea-sports-fc/ratings/player-ratings/nawaf-boushal/254685,
H,KSA,Hassan Kadesh,71,high,https://www.ea.com/en/games/ea-sports-fc/ratings/player-ratings/hassan-kadish/210843,
H,KSA,Abdullah Al-Khaibari,68,high,https://www.ea.com/en/games/ea-sports-fc/ratings/player-ratings/abdullah-al-khaibari/237721,
H,KSA,Ziyad Al-Johani,67,high,https://www.ea.com/en/games/ea-sports-fc/ratings/player-ratings/ziyad-al-johani/263182,
H,KSA,Khalid Al-Ghannam,60,high,https://www.ea.com/en/games/ea-sports-fc/ratings/player-ratings/khalid-al-ghannam/248498,
H,KSA,Alaa Al-Hejji,63,medium,https://www.fifacm.com/player/231801/alaa-al-hajji,
H,KSA,Abdullah Al-Hamdan,64,high,https://www.ea.com/en/games/ea-sports-fc/ratings/player-ratings/abdullah-al-hamdan/242223,
H,KSA,Sultan Mandash,67,high,https://www.ea.com/en/games/ea-sports-fc/ratings/player-ratings/sultan-mandash/225976,
H,KSA,Mohammed Al-Owais,68,medium,https://www.fifacm.com/player/210923/mohammed-al-owais,
H,KSA,Ahmed Al-Kassar,63,high,https://www.ea.com/en/games/ea-sports-fc/ratings/player-ratings/ahmed-al-kassar/209027,
H,KSA,Mohamed Kanno,72,high,https://www.ea.com/en/games/ea-sports-fc/ratings/player-ratings/mohammed-kanno/220075,
H,KSA,Moteb Al-Harbi,67,high,https://www.ea.com/en/games/ea-sports-fc/ratings/player-ratings/muteb-al-harbi/256331,
H,KSA,Jehad Thakri,66,high,https://www.ea.com/en/games/ea-sports-fc/ratings/player-ratings/jehad-thekri/74699,
H,KSA,Mohammed Abu Al-Shamat,67,high,https://www.ea.com/en/games/ea-sports-fc/ratings/player-ratings/mohammed-abu-al-shamat/74436,
H,URU,José María Giménez,83,high,https://www.ea.com/en/games/ea-sports-fc/ratings/player-ratings/jose-maria-gimenez/216460,
H,URU,Sebastián Cáceres,75,medium,https://www.fifacm.com/player/253851/sebastian-caceres,
H,URU,Ronald Araújo,83,high,https://www.ea.com/en/games/ea-sports-fc/ratings/player-ratings/ronald-araujo/253163,
H,URU,Manuel Ugarte,79,high,https://www.ea.com/en/games/ea-sports-fc/ratings/player-ratings/manuel-ugarte/253306,
H,URU,Rodrigo Bentancur,80,high,https://www.ea.com/en/games/ea-sports-fc/ratings/player-ratings/rodrigo-bentancur/227535,
H,URU,Federico Valverde,89,high,https://www.ea.com/en/games/ea-sports-fc/ratings/player-ratings/federico-valverde/239053,
H,URU,Darwin Núñez,79,high,https://www.ea.com/en/games/ea-sports-fc/ratings/player-ratings/darwin-nunez/253072,
H,URU,Facundo Pellistri,73,high,https://www.ea.com/en/games/ea-sports-fc/ratings/player-ratings/facundo-pellistri/253283,
H,URU,Mathías Olivera,78,high,https://www.ea.com/en/games/ea-sports-fc/ratings/player-ratings/mathias-olivera/240716,
H,URU,Maximiliano Araújo,77,high,https://www.ea.com/en/games/ea-sports-fc/ratings/player-ratings/maximiliano-araujo/254817,
H,URU,Federico Viñas,72,high,https://www.ea.com/en/games/ea-sports-fc/ratings/player-ratings/federico-vinas/253385,
H,URU,Fernando Muslera,79,high,https://www.ea.com/en/games/ea-sports-fc/ratings/player-ratings/fernando-muslera/182494,
H,URU,Santiago Bueno,76,high,https://www.ea.com/en/games/ea-sports-fc/ratings/player-ratings/santiago-bueno/237658,
H,URU,Rodrigo Zalazar,79,high,https://www.ea.com/en/games/ea-sports-fc/ratings/player-ratings/rodrigo-zalazar/251377,
I,FRA,Brice Samba,80,high,https://www.ea.com/games/ea-sports-fc/ratings?gender=0&search=Brice%20Samba,
I,FRA,Malo Gusto,79,high,https://www.ea.com/games/ea-sports-fc/ratings?gender=0&search=Malo%20Gusto,
I,FRA,Lucas Digne,80,high,https://www.ea.com/games/ea-sports-fc/ratings?gender=0&search=Lucas%20Digne,
I,FRA,Dayot Upamecano,85,high,https://www.ea.com/games/ea-sports-fc/ratings?gender=0&search=Dayot%20Upamecano,
I,FRA,Jules Koundé,87,high,https://www.ea.com/games/ea-sports-fc/ratings?gender=0&search=Jules%20Kound%C3%A9,
I,FRA,Manu Koné,79,medium,https://www.ea.com/games/ea-sports-fc/ratings?gender=0&search=Manu%20Kon%C3%A9,
I,FRA,Ousmane Dembélé,90,high,https://www.ea.com/games/ea-sports-fc/ratings?gender=0&search=Ousmane%20Demb%C3%A9l%C3%A9,
I,FRA,Aurélien Tchouaméni,84,high,https://www.ea.com/games/ea-sports-fc/ratings?gender=0&search=Aur%C3%A9lien%20Tchouam%C3%A9ni,
I,FRA,Marcus Thuram,85,high,https://www.ea.com/games/ea-sports-fc/ratings?gender=0&search=Marcus%20Thuram,
I,FRA,Kylian Mbappé,91,high,https://www.ea.com/games/ea-sports-fc/ratings?gender=0&search=Kylian%20Mbapp%C3%A9,
I,FRA,Michael Olise,86,high,https://www.ea.com/games/ea-sports-fc/ratings?gender=0&search=Michael%20Olise,
I,FRA,Bradley Barcola,84,high,https://www.ea.com/games/ea-sports-fc/ratings?gender=0&search=Bradley%20Barcola,
I,FRA,N'Golo Kanté,85,high,https://www.ea.com/games/ea-sports-fc/ratings?gender=0&search=N'Golo%20Kant%C3%A9,
I,FRA,Adrien Rabiot,83,high,https://www.ea.com/games/ea-sports-fc/ratings?gender=0&search=Adrien%20Rabiot,
I,FRA,Ibrahima Konaté,86,high,https://www.ea.com/games/ea-sports-fc/ratings?gender=0&search=Ibrahima%20Konat%C3%A9,
I,FRA,Mike Maignan,87,high,https://www.ea.com/games/ea-sports-fc/ratings?gender=0&search=Mike%20Maignan,
I,FRA,William Saliba,87,high,https://www.ea.com/games/ea-sports-fc/ratings?gender=0&search=William%20Saliba,
I,FRA,Warren Zaïre-Emery,80,high,https://www.ea.com/games/ea-sports-fc/ratings?gender=0&search=Warren%20Za%C3%AFre-Emery,
I,FRA,Théo Hernandez,84,high,https://www.ea.com/games/ea-sports-fc/ratings?gender=0&search=Th%C3%A9o%20Hernandez,
I,FRA,Désiré Doué,85,high,https://www.ea.com/games/ea-sports-fc/ratings?gender=0&search=D%C3%A9sir%C3%A9%20Dou%C3%A9,
I,FRA,Lucas Hernandez,81,high,https://www.ea.com/games/ea-sports-fc/ratings?gender=0&search=Lucas%20Hernandez,
I,FRA,Jean-Philippe Mateta,82,high,https://www.ea.com/games/ea-sports-fc/ratings?gender=0&search=Jean-Philippe%20Mateta,
I,FRA,Robin Risser,71,high,https://www.ea.com/games/ea-sports-fc/ratings?gender=0&search=Robin%20Risser,
I,FRA,Rayan Cherki,81,high,https://www.ea.com/games/ea-sports-fc/ratings?gender=0&search=Rayan%20Cherki,
I,FRA,Maghnes Akliouche,80,high,https://www.ea.com/games/ea-sports-fc/ratings?gender=0&search=Maghnes%20Akliouche,
I,FRA,Maxence Lacroix,79,high,https://www.ea.com/games/ea-sports-fc/ratings?gender=0&search=Maxence%20Lacroix,
I,IRQ,Ibrahim Bayesh,68,high,https://www.ea.com/games/ea-sports-fc/ratings?gender=0&search=Ibrahim%20Bayesh,
I,IRQ,Ali Al-Hamadi,66,high,https://www.ea.com/games/ea-sports-fc/ratings?gender=0&search=Ali%20Al%20Hamadi,
I,IRQ,Ahmed Qasem,66,high,https://www.ea.com/games/ea-sports-fc/ratings?gender=0&search=Ahmed%20Qasem,
I,IRQ,Zidane Iqbal,68,high,https://www.ea.com/games/ea-sports-fc/ratings?gender=0&search=Zidane%20Iqbal,
I,IRQ,Amir Al-Ammari,65,high,https://www.ea.com/games/ea-sports-fc/ratings?gender=0&search=Amir%20Al-Ammari,
I,IRQ,Ali Jasim,62,high,https://www.ea.com/games/ea-sports-fc/ratings?gender=0&search=Ali%20Jasim,
I,IRQ,Kevin Yakob,66,high,https://www.ea.com/games/ea-sports-fc/ratings?gender=0&search=Kevin%20Yakob,
I,IRQ,Aimar Sher,67,high,https://www.ea.com/games/ea-sports-fc/ratings?gender=0&search=Aimar%20Sher,
I,IRQ,Marko Farji,66,high,https://www.ea.com/games/ea-sports-fc/ratings?gender=0&search=Marko%20Farji,
I,IRQ,Merchas Doski,68,high,https://www.ea.com/games/ea-sports-fc/ratings?gender=0&search=Merchas%20Doski,
I,NOR,Ørjan Nyland,76,high,https://www.ea.com/games/ea-sports-fc/ratings?gender=0&search=%C3%98rjan%20Nyland,
I,NOR,Morten Thorsby,72,high,https://www.ea.com/games/ea-sports-fc/ratings?gender=0&search=Morten%20Thorsby,
I,NOR,Kristoffer Ajer,75,high,https://www.ea.com/games/ea-sports-fc/ratings?gender=0&search=Kristoffer%20Ajer,
I,NOR,Leo Østigård,73,high,https://www.ea.com/games/ea-sports-fc/ratings?gender=0&search=Leo%20%C3%98stig%C3%A5rd,
I,NOR,David Møller Wolfe,73,high,https://www.ea.com/games/ea-sports-fc/ratings?gender=0&search=David%20M%C3%B8ller%20Wolfe,
I,NOR,Patrick Berg,77,high,https://www.ea.com/games/ea-sports-fc/ratings?gender=0&search=Patrick%20Berg,
I,NOR,Alexander Sørloth,84,high,https://www.ea.com/games/ea-sports-fc/ratings?gender=0&search=Alexander%20S%C3%B8rloth,
I,NOR,Sander Berge,79,high,https://www.ea.com/games/ea-sports-fc/ratings?gender=0&search=Sander%20Berge,
I,NOR,Erling Haaland,90,high,https://www.ea.com/games/ea-sports-fc/ratings?gender=0&search=Erling%20Haaland,
I,NOR,Martin Ødegaard,87,high,https://www.ea.com/games/ea-sports-fc/ratings?gender=0&search=Martin%20%C3%98degaard,
I,NOR,Jørgen Strand Larsen,78,high,https://www.ea.com/games/ea-sports-fc/ratings?gender=0&search=J%C3%B8rgen%20Strand%20Larsen,
I,NOR,Sander Tangvik,69,high,https://www.ea.com/games/ea-sports-fc/ratings?gender=0&search=Sander%20Tangvik,
I,NOR,Egil Selvik,70,high,https://www.ea.com/games/ea-sports-fc/ratings?gender=0&search=Egil%20Selvik,
I,NOR,Fredrik Aursnes,80,high,https://www.ea.com/games/ea-sports-fc/ratings?gender=0&search=Fredrik%20Aursnes,
I,NOR,Fredrik André Bjørkan,74,high,https://www.ea.com/games/ea-sports-fc/ratings?gender=0&search=Fredrik%20Bj%C3%B8rkan,
I,NOR,Marcus Holmgren Pedersen,72,high,https://www.ea.com/games/ea-sports-fc/ratings?gender=0&search=Marcus%20Pedersen,
I,NOR,Torbjørn Heggem,73,medium,https://www.ea.com/games/ea-sports-fc/ratings?gender=0&search=Torbj%C3%B8rn%20L.%20Heggem,
I,NOR,Kristian Thorstvedt,75,high,https://www.ea.com/games/ea-sports-fc/ratings?gender=0&search=Kristian%20Thorstvedt,
I,NOR,Thelo Aasgaard,68,high,https://www.ea.com/games/ea-sports-fc/ratings?gender=0&search=Thelo%20Aasgaard,
I,NOR,Antonio Nusa,76,high,https://www.ea.com/games/ea-sports-fc/ratings?gender=0&search=Antonio%20Nusa,
I,NOR,Andreas Schjelderup,74,high,https://www.ea.com/games/ea-sports-fc/ratings?gender=0&search=Andreas%20Schjelderup,
I,NOR,Oscar Bobb,72,high,https://www.ea.com/games/ea-sports-fc/ratings?gender=0&search=Oscar%20Bobb,
I,NOR,Jens Petter Hauge,74,high,https://www.ea.com/games/ea-sports-fc/ratings?gender=0&search=Jens%20Petter%20Hauge,
I,NOR,Sondre Langås,71,high,https://www.ea.com/games/ea-sports-fc/ratings?gender=0&search=Sondre%20Lang%C3%A5s,
I,NOR,Henrik Falchener,65,high,https://www.ea.com/games/ea-sports-fc/ratings?gender=0&search=Henrik%20Falchener,
I,NOR,Julian Ryerson,79,high,https://www.ea.com/games/ea-sports-fc/ratings?gender=0&search=Julian%20Ryerson,
I,SEN,Yehvann Diouf,78,high,https://www.ea.com/games/ea-sports-fc/ratings?gender=0&search=Yehvann%20Diouf,
I,SEN,Mamadou Sarr,76,high,https://www.ea.com/games/ea-sports-fc/ratings?gender=0&search=Mamadou%20Sarr,
I,SEN,Kalidou Koulibaly,82,high,https://www.ea.com/games/ea-sports-fc/ratings?gender=0&search=Kalidou%20Koulibaly,
I,SEN,Idrissa Gueye,79,high,https://www.ea.com/games/ea-sports-fc/ratings?gender=0&search=Idrissa%20Gueye,
I,SEN,Pathé Ciss,77,high,https://www.ea.com/games/ea-sports-fc/ratings?gender=0&search=Path%C3%A9%20Ciss,
I,SEN,Assane Diao,76,high,https://www.ea.com/games/ea-sports-fc/ratings?gender=0&search=Assane%20Diao,
I,SEN,Lamine Camara,77,high,https://www.ea.com/games/ea-sports-fc/ratings?gender=0&search=Lamine%20Camara,
I,SEN,Bamba Dieng,71,high,https://www.ea.com/games/ea-sports-fc/ratings?gender=0&search=Bamba%20Dieng,
I,SEN,Sadio Mané,83,high,https://www.ea.com/games/ea-sports-fc/ratings?gender=0&search=Sadio%20Man%C3%A9,
I,SEN,Nicolas Jackson,80,high,https://www.ea.com/games/ea-sports-fc/ratings?gender=0&search=Nicolas%20Jackson,
I,SEN,Iliman Ndiaye,79,high,https://www.ea.com/games/ea-sports-fc/ratings?gender=0&search=Iliman%20Ndiaye,
I,SEN,Ismail Jakobs,75,high,https://www.ea.com/games/ea-sports-fc/ratings?gender=0&search=Ismail%20Jakobs,
I,SEN,Krépin Diatta,74,high,https://www.ea.com/games/ea-sports-fc/ratings?gender=0&search=Kr%C3%A9pin%20Diatta,
I,SEN,Édouard Mendy,80,high,https://www.ea.com/games/ea-sports-fc/ratings?gender=0&search=%C3%89douard%20Mendy,
I,SEN,Pape Matar Sarr,79,high,https://www.ea.com/games/ea-sports-fc/ratings?gender=0&search=Pape%20Matar%20Sarr,
